event_id_cnty,event_date,event_type,country,admin1,admin2,admin3,latitude,longitude,fatalities
MZM2059,2021-02-10,"Explosions/Remote violence",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.5892,40.1931,3
MZM2056,2021-02-09,"Explosions/Remote violence",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5813,40.0375,0
MZM2058,2021-02-09,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Muidumbe,Chitunda,-11.8511,40.0761,0
MZM2057,2021-02-09,"Explosions/Remote violence",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.5892,40.1931,0
MZM2061,2021-02-08,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM2062,2021-02-08,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Muidumbe,Chitunda,-11.8081,40.0064,0
MZM2060,2021-02-08,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM2055,2021-02-07,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,0
MZM2050,2021-02-05,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5813,40.0375,0
MZM2053,2021-02-02,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2775,39.8396,0
MZM2054,2021-02-02,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2418,39.8882,0
MZM2049,2021-02-01,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2775,39.8396,0
MZM2048,2021-01-31,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.4670,39.9064,3
MZM2047,2021-01-31,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2418,39.8882,0
MZM2046,2021-01-30,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2418,39.8882,0
MZM2043,2021-01-24,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,0
MZM2042,2021-01-22,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-10.9375,39.8490,7
MZM2041,2021-01-21,Battles,Mozambique,"Cabo Delgado",Macomia,Chai,-11.8966,40.1097,6
MZM2044,2021-01-21,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-10.9375,39.8490,3
MZM2040,2021-01-21,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0387,39.8590,1
MZM2039,2021-01-19,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,3
MZM2037,2021-01-16,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,5
MZM2038,2021-01-16,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-11.1642,40.4639,3
MZM2036,2021-01-16,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,3
MZM2035,2021-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.2230,40.5047,0
MZM2034,2021-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2032,2021-01-14,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,0
MZM2033,2021-01-14,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,2
MZM2031,2021-01-11,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,2
MZM2027,2021-01-09,Battles,Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,4
MZM2028,2021-01-09,"Violence against civilians",Mozambique,Sofala,Chibabava,Muxungue,-20.5587,33.8395,1
MZM2026,2021-01-08,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,0
MZM2024,2021-01-07,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,0
MZM2025,2021-01-07,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.2230,40.5047,14
MZM2002,2021-01-05,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Quirimba,-12.4085,40.5979,0
MZM2001,2021-01-04,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1643,40.1113,1
MZM2000,2021-01-02,Battles,Mozambique,"Cabo Delgado",Palma,Palma,-10.8459,40.4774,0
MZM2030,2021-01-02,"Strategic developments",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9027,40.4921,0
MZM1999,2021-01-01,Battles,Mozambique,"Cabo Delgado",Palma,Palma,-10.8459,40.4774,1
MZM2023,2021-01-01,Battles,Mozambique,"Cabo Delgado",Palma,Palma,-10.8221,40.5220,2
MZM2029,2020-12-30,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,0
MZM1996,2020-12-29,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9027,40.4921,3
MZM1998,2020-12-29,"Violence against civilians",Mozambique,Manica,Sussundenga,Muoha,-19.2753,33.1519,0
MZM1994,2020-12-28,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,5
MZM2020,2020-12-27,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.6558,39.9372,5
MZM2019,2020-12-23,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9628,40.3517,4
MZM2018,2020-12-20,"Violence against civilians",Mozambique,"Cabo Delgado",Metuge,Metuge,-12.9550,40.3643,0
MZM2015,2020-12-17,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,12
MZM2016,2020-12-16,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM2017,2020-12-16,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2008,2020-12-15,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5096,40.0314,30
MZM2013,2020-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2418,39.8882,0
MZM2010,2020-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-10.9015,39.9608,0
MZM2012,2020-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2011,2020-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0387,39.8590,0
MZM2009,2020-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,10
MZM1992,2020-12-13,"Violence against civilians",Mozambique,Manica,Chimoio,Chimoio,-19.1164,33.4833,0
MZM2007,2020-12-13,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM2004,2020-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,4
MZM1991,2020-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,3
MZM2005,2020-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2518,39.6258,4
MZM2006,2020-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0387,39.8590,4
MZM1990,2020-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,3
MZM1987,2020-12-10,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7647,39.7696,0
MZM1989,2020-12-10,"Strategic developments",Mozambique,"Cabo Delgado",Ibo,Quirimba,-12.4085,40.5979,0
MZM1988,2020-12-10,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM1985,2020-12-09,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,0
MZM1986,2020-12-09,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.4273,39.7406,0
MZM1984,2020-12-08,"Strategic developments",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM1981,2020-12-08,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9266,40.3605,0
MZM1983,2020-12-08,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.4273,39.7406,0
MZM1980,2020-12-08,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-10.9375,39.8490,1
MZM1982,2020-12-07,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.2418,39.8882,0
MZM1979,2020-12-07,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9628,40.3517,1
MZM2003,2020-12-06,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,0
MZM1978,2020-12-06,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,1
MZM1974,2020-12-03,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,3
MZM1971,2020-12-02,Protests,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM1972,2020-12-02,Protests,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM1973,2020-12-02,Protests,Mozambique,Sofala,Buzi,Sofala,-20.1550,34.7317,0
MZM1976,2020-12-01,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,0
MZM1977,2020-12-01,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1970,2020-11-29,Battles,Mozambique,"Cabo Delgado",Mueda,Mueda,-11.6587,39.6846,18
MZM1969,2020-11-29,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7647,39.7696,25
MZM1960,2020-11-26,"Violence against civilians",Mozambique,Manica,Sussundenga,Dombe,-19.9713,33.3983,0
MZM1967,2020-11-26,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,1
MZM1968,2020-11-26,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,1
MZM1966,2020-11-26,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7700,39.8400,1
MZM1962,2020-11-26,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1961,2020-11-25,Riots,Mozambique,"Cabo Delgado",Metuge,Metuge,-12.9550,40.3643,1
MZM1959,2020-11-24,"Violence against civilians",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM1964,2020-11-23,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM1957,2020-11-23,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-11.1910,40.6105,3
MZM1958,2020-11-23,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,0
MZM1965,2020-11-23,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,0
MZM1956,2020-11-21,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1955,2020-11-20,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1953,2020-11-16,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,8
MZM1952,2020-11-15,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,8
MZM1963,2020-11-15,Battles,Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,7
MZM1951,2020-11-14,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM1954,2020-11-13,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM1950,2020-11-12,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,1
MZM1941,2020-11-11,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM1948,2020-11-11,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Miteda,-11.7638,39.6641,0
MZM1947,2020-11-11,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7647,39.7696,0
MZM1942,2020-11-11,Protests,Mozambique,Tete,Moatize,Zobue,-15.5972,34.4475,0
MZM1949,2020-11-11,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM1939,2020-11-10,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,0
MZM1940,2020-11-10,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,0
MZM1936,2020-11-10,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7647,39.7696,3
MZM1935,2020-11-10,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM1938,2020-11-10,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM1937,2020-11-10,Battles,Mozambique,"Cabo Delgado",Metuge,Metuge,-12.9550,40.3643,0
MZM1934,2020-11-08,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,0
MZM1945,2020-11-08,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,16
MZM1924,2020-11-07,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,17
MZM1943,2020-11-06,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,17
MZM1927,2020-11-06,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0940,40.2444,3
MZM1944,2020-11-06,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-11.1343,40.4971,0
MZM1933,2020-11-05,Battles,Mozambique,"Cabo Delgado",Muidumbe,Miteda,-11.8016,39.6953,0
MZM1932,2020-11-05,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Miteda,-11.8016,39.6953,0
MZM1926,2020-11-05,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.1320,40.2098,2
MZM1931,2020-11-04,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8517,39.7622,0
MZM1975,2020-11-04,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,3
MZM1930,2020-11-03,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,33
MZM1925,2020-11-03,"Violence against civilians",Mozambique,Sofala,Nhamatanda,Nhamatanda,-19.2692,34.2128,0
MZM1929,2020-11-02,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM1922,2020-11-01,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,1
MZM1923,2020-11-01,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7739,39.8948,3
MZM1918,2020-10-31,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1902,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Miteda,-11.7638,39.6641,0
MZM1905,2020-10-31,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7522,39.8725,0
MZM1904,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1917,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7878,39.9144,0
MZM1906,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM1912,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7700,39.8400,1
MZM1913,2020-10-31,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.6558,39.9372,0
MZM1914,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,3
MZM1915,2020-10-31,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7583,39.8061,2
MZM1921,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7522,39.8725,5
MZM1916,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8199,39.8152,1
MZM1920,2020-10-31,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM1919,2020-10-31,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM1903,2020-10-31,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.7739,39.8948,3
MZM1911,2020-10-30,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM1910,2020-10-30,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM1900,2020-10-29,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,19
MZM1909,2020-10-29,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,1
MZM1901,2020-10-29,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,0
MZM1899,2020-10-28,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,1
MZM1898,2020-10-27,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,2
MZM1908,2020-10-27,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,33
MZM1897,2020-10-26,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,1
MZM1896,2020-10-25,Battles,Mozambique,Sofala,Gorongosa,Gorongosa,-18.6792,34.0728,0
MZM1895,2020-10-24,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM1894,2020-10-21,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,0
MZM1892,2020-10-21,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,1
MZM1893,2020-10-21,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,30
MZM1884,2020-10-20,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.3637,40.1628,0
MZM1875,2020-10-19,"Strategic developments",Mozambique,"Cabo Delgado",Quissanga,Mahate,-12.5918,40.4218,0
MZM1878,2020-10-19,"Violence against civilians",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.2130,40.5948,0
MZM1883,2020-10-19,"Strategic developments",Mozambique,"Cabo Delgado",Quissanga,Quissanga,-12.3690,40.1503,0
MZM1881,2020-10-19,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.2230,40.5047,0
MZM1880,2020-10-19,"Strategic developments",Mozambique,"Cabo Delgado",Quissanga,Mahate,-12.5400,40.5127,0
MZM1879,2020-10-19,"Strategic developments",Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.8167,39.8167,0
MZM1877,2020-10-19,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.3637,40.1628,0
MZM1876,2020-10-19,"Strategic developments",Mozambique,"Cabo Delgado",Meluco,Muaguide,-12.3083,40.0110,0
MZM1874,2020-10-18,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5096,40.0314,0
MZM1882,2020-10-18,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM1873,2020-10-18,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.3381,40.1344,2
MZM1868,2020-10-17,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM1872,2020-10-17,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5096,40.0314,0
MZM1871,2020-10-17,Riots,Mozambique,Manica,Chimoio,Chimoio,-19.1164,33.4833,0
MZM1869,2020-10-16,Battles,Mozambique,"Cabo Delgado",Quissanga,Mahate,-12.5918,40.4218,0
MZM1870,2020-10-16,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5096,40.0314,0
MZM1867,2020-10-16,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,3
MZM1866,2020-10-16,"Strategic developments",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,0
MZM1865,2020-10-14,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-11.0987,40.3211,0
MZM1863,2020-10-14,"Violence against civilians",Mozambique,"Cabo Delgado",Quissanga,Mahate,-12.5423,40.4274,2
MZM1864,2020-10-14,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,1
MZM1861,2020-10-13,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,1
MZM1862,2020-10-13,Battles,Mozambique,"Cabo Delgado",Quissanga,Quissanga,-12.3306,40.1735,1
MZM1907,2020-10-11,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,2
MZM1859,2020-10-10,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0565,40.4946,3
MZM1860,2020-10-10,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9986,40.5380,7
MZM1857,2020-10-09,"Violence against civilians",Mozambique,Sofala,"Cidade Da Beira","Cidade Da Beira",-19.8436,34.8389,0
MZM1856,2020-10-08,"Explosions/Remote violence",Mozambique,"Cabo Delgado",Ibo,Ibo,-12.3445,40.5895,3
MZM1858,2020-10-07,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9850,40.5826,2
MZM1853,2020-10-06,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM1854,2020-10-06,"Violence against civilians",Mozambique,Sofala,Chibabava,Muxungue,-20.5855,33.8448,0
MZM1855,2020-10-06,"Strategic developments",Mozambique,Tete,"Cahora Bassa",Songo,-15.5968,32.7647,0
MZM1852,2020-10-05,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,1
MZM1839,2020-10-03,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.2094,40.5055,0
MZM1840,2020-10-03,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.1687,40.4763,0
MZM1891,2020-10-03,"Strategic developments",Mozambique,Niassa,Mecula,Mecula,-11.4283,38.3946,0
MZM1851,2020-10-03,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.6558,39.9372,0
MZM1838,2020-10-01,Protests,Mozambique,Maputo,Marracuene,Marracuene,-25.7369,32.6764,0
MZM1890,2020-10-01,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM1844,2020-10-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0897,40.4192,0
MZM1845,2020-10-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,0
MZM1847,2020-10-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0327,40.3894,0
MZM1848,2020-10-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.1687,40.4763,0
MZM1846,2020-10-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,3
MZM1850,2020-10-01,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0919,40.4569,3
MZM1849,2020-10-01,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9986,40.5380,7
MZM1836,2020-09-30,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,0
MZM1889,2020-09-30,Battles,Mozambique,"Cabo Delgado",Muidumbe,Muidumbe,-11.6558,39.9372,1
MZM1843,2020-09-30,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0919,40.4569,3
MZM1834,2020-09-30,Battles,Mozambique,Sofala,"Cidade Da Beira","Cidade Da Beira",-19.8436,34.8389,1
MZM1835,2020-09-30,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,10
MZM1837,2020-09-30,Battles,Mozambique,"Cabo Delgado",Macomia,Mucojo,-11.9986,40.5380,0
MZM1888,2020-09-29,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7097,40.4420,1
MZM1832,2020-09-28,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.7367,40.2074,1
MZM1841,2020-09-28,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.7367,40.2074,0
