id,Country,Province,District,Posto,Localidade,Urbanization Status,Cluster Area (from IEP),Cluster Area in km2,Population (from IEP),Population 2025,Population density,Population within 20 km,Buildings (from IEP),Buildings,Distance from MV power lines,Distance from nearest mini-grid,Nightlight (from IEP),Night lights intensity,Electrification status nightlights,Electrification status (IEP study),Least-cost electrification mode (IEP results),Relative Wealth Index,Percentage of food-insecure people,Livelihoods,Conflict fatalities nearby,Cyclone hazard (1 in 100 years wind speed),Elevation,Mean temperature,Mean diurnal temperature range,Cooling Degree Days Cold Room at 4C,Hot days (>30C) in a year,Relative humidity,Precipitation,Aridity Index,Climate class,Solar PV Output (kWh/year per installed kW),Cropland area ha,Cropland percentage of Influence area,Permanent water area (ha) within 10 km,Distance from coastlines,Travel time airports,Travel time ports,Travel time cities,Travel time capital,Travel time railway stations,Export Market Accessibility,National Market Accessibility,Fresh Markets Accessibility,Farming Activity,Ag Cooling Demand Export Market,Ag Cooling Demand National Market,Ag Cooling Demand Fresh Markets,Ag Cooling Demand ALL Markets,Banana production,Cassava production,Citrus production,Cashew Nut production,Cotton production,Maize production,Other Roots & Tubers production,Plantain production,Potato production,Rice production,Sorghum production,Sugarcane production,Sweet Potato production,Temperate Fruit production,Tobacco production,Tropical Fruit production,Vegetables production,Tomato production,Fishing Activity (marine + inland),Fishing type,Fish Cooling Demand Export Market,Fish Cooling Demand National Market,Fish Cooling Demand Fresh Markets,Fish Cooling Demand ALL Markets,Fresh Markets Accessibility - class,National Market Accessibility - class,Export Market Accessibility - class,Ag Cooling Demand ALL Markets - class,Fish Cooling Demand ALL Markets - class,Cooling_potential,Ground_Survey,Staple_Crop Production (t/y),Perishable_Crop Production (t/y),Cash Crop Production (t/y),PUE_potential
1073332,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.373,0.354,195.4,198,559,63044,393,393,48.292,75.013,0.0,0.2,likely electrified,99,3,-0.7,0.0,North-Central Coastal Fishing,0,155,7.0,25.4,1.0,7811,1.0,80.0,935.0,0.45,"Aw   Tropical, savannah",2083,6.736,1.785,310.2,2.0,1.7,10.3,2.0,30.0,1.1,0.361,0.335,0.376,0.014,0.263,0.26,0.283,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,marine,0.606,0.608,0.597,0.613,High,Medium,Medium,Medium,Very High,Very High,No,0.0,0.0,0.0,Very High
1073373,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.429,0.407,159.96,160,393,81645,156,156,47.4,73.336,0.0,0.2,likely electrified,99,3,-0.3,0.0,North-Central Coastal Fishing,0,155,14.0,25.3,1.0,7774,5.0,80.0,968.0,0.47,"Aw   Tropical, savannah",2070,397.94,29.75,250.7,3.8,1.5,10.1,1.7,29.8,0.9,0.376,0.356,0.438,0.25,0.394,0.392,0.42,0.402,174.3,7063.1,58.0,1671.5,160.9,1268.7,7.2,0.0,0.0,0.3,85.0,0.0,60.1,163.8,82.6,61.5,52.8,135.2,0.62,marine,0.512,0.522,0.536,0.531,High,High,Medium,Very High,High,Very High,No,8658.7,7582.8,521.6,High
1073391,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Dense Urban Clusters,12.621,11.967,33141.92,33168,2771,60317,10508,10508,46.126,75.624,3.675,0.7,electrified,1,1,-0.1,0.0,North-Central Coastal Fishing,0,155,12.0,25.4,1.0,7811,3.0,80.0,951.0,0.45,"Aw   Tropical, savannah",2105,240.032,6.263,378.1,2.1,1.5,10.1,1.8,29.8,0.9,0.376,0.345,0.37,0.058,0.294,0.288,0.301,0.29,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.79,marine,0.609,0.608,0.589,0.611,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073403,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Suburban or Peri Urban,0.389,0.369,711.26,736,1995,58276,158,158,45.143,73.898,0.0,0.5,electrified,99,10,0.1,0.0,North-Central Coastal Fishing,0,155,16.0,25.3,1.0,7774,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2106,4.137,2.522,216.7,2.9,1.5,10.1,1.7,29.8,0.9,0.376,0.345,0.364,0.02,0.272,0.266,0.278,0.267,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.71,marine,0.562,0.563,0.544,0.565,High,High,Medium,Medium,High,High,No,777.1999999999999,478.09999999999997,413.09999999999997,High
1073408,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Suburban or Peri Urban,0.393,0.373,638.99,652,1748,53475,162,162,44.81,73.896,0.437,0.4,likely electrified,1,1,0.1,0.0,North-Central Coastal Fishing,0,155,14.0,25.4,1.0,7811,5.0,80.0,968.0,0.45,"Aw   Tropical, savannah",2104,0.137,0.141,217.5,2.2,1.5,10.1,1.8,29.8,0.9,0.376,0.341,0.348,0.001,0.264,0.256,0.264,0.256,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.78,marine,0.603,0.601,0.573,0.602,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073409,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Rural Clusters,0.356,0.337,503.44,507,1503,72528,128,128,44.944,73.143,0.0,0.4,likely electrified,99,10,0.0,0.0,North-Central Coastal Fishing,0,155,17.0,25.3,1.0,7774,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2101,5.339,1.082,215.7,3.6,1.4,10.0,1.7,29.8,0.8,0.383,0.354,0.409,0.009,0.27,0.265,0.294,0.271,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.64,marine,0.527,0.531,0.532,0.538,High,High,Medium,Medium,High,High,No,777.1999999999999,478.09999999999997,413.09999999999997,High
1073418,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Dense Urban Clusters,0.98,0.93,10782.08,10782,11597,8933,2607,2607,44.384,76.939,6.95,3.1,electrified,1,1,0.0,0.0,North-Central Coastal Fishing,0,155,0.0,25.5,1.0,7848,5.0,80.0,968.0,0.0,"Aw   Tropical, savannah",2117,0.0,0.0,120.5,0.1,1.6,10.2,1.7,29.9,1.0,0.368,0.318,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,marine,0.719,0.701,0.61,0.688,Low,Medium,Medium,,Very High,Very High,No,0.0,0.0,0.0,Very High
1073423,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Suburban or Peri Urban,0.376,0.356,569.48,581,1630,56755,162,162,44.187,73.583,0.587,0.5,electrified,1,1,0.0,0.0,North-Central Coastal Fishing,0,155,14.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2101,8.066,5.648,214.0,1.4,1.5,10.0,1.7,29.8,0.9,0.378,0.345,0.359,0.045,0.289,0.281,0.289,0.282,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.86,marine,0.649,0.645,0.618,0.648,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073442,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Suburban or Peri Urban,0.184,0.175,524.58,525,3005,93200,105,105,43.383,71.553,0.448,0.4,likely electrified,1,1,0.1,0.0,North-Central Coastal Fishing,0,155,11.0,25.4,1.0,7811,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2092,7.731,4.374,218.9,3.1,1.4,10.0,1.6,29.7,0.8,0.383,0.367,0.476,0.035,0.286,0.288,0.339,0.3,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.69,marine,0.557,0.567,0.592,0.581,High,High,Medium,High,High,High,No,777.1999999999999,478.09999999999997,413.09999999999997,High
1073449,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Suburban or Peri Urban,0.702,0.666,2516.98,2517,3781,100142,590,590,42.81,71.624,0.487,0.8,electrified,1,1,0.0,0.0,North-Central Coastal Fishing,0,155,9.0,25.4,1.0,7811,5.0,80.0,968.0,0.45,"Aw   Tropical, savannah",2093,0.505,0.185,228.8,1.8,1.4,10.0,1.7,29.7,0.8,0.383,0.368,0.497,0.001,0.268,0.271,0.333,0.286,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.82,marine,0.63,0.636,0.667,0.655,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073453,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Dense Urban Clusters,2.661,2.523,9705.96,9706,3846,145142,2509,2509,42.549,70.115,1.082,0.7,electrified,1,1,0.0,0.0,North-Central Coastal Fishing,0,155,22.0,25.3,1.0,7774,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2081,69.081,7.713,218.1,3.3,1.4,10.0,1.7,29.7,0.8,0.383,0.392,0.639,0.064,0.299,0.313,0.427,0.344,174.3,7063.1,58.0,1671.5,160.9,1268.7,7.2,0.0,0.0,0.3,85.0,0.0,60.1,163.8,82.6,61.5,52.8,135.2,0.67,marine,0.544,0.567,0.661,0.6,Very High,High,Medium,High,Very High,Very High,No,8658.7,7582.8,521.6,Very High
1073455,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,C. ILHA DE MOÇAMBIQUE,Nao Aplicavel,Dense Urban Clusters,1.945,1.844,10635.06,10645,5771,106402,2265,2265,42.137,71.611,1.537,1.0,electrified,1,1,0.0,0.0,North-Central Coastal Fishing,0,155,10.0,25.4,1.0,7811,5.0,80.0,968.0,0.43,"Aw   Tropical, savannah",2091,15.091,1.474,239.3,0.5,1.4,10.0,1.7,29.7,0.8,0.383,0.372,0.516,0.012,0.274,0.278,0.347,0.296,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.95,marine,0.702,0.707,0.741,0.728,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073456,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Suburban or Peri Urban,0.525,0.498,413.77,414,831,170513,261,261,42.438,69.28,0.382,0.4,likely electrified,1,1,-0.2,0.0,North-Central Coastal Fishing,0,155,24.0,25.3,1.0,7774,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2072,84.992,20.128,210.2,4.0,1.3,9.9,1.6,29.6,0.7,0.391,0.411,0.72,0.163,0.356,0.375,0.511,0.414,174.3,7063.1,58.0,1671.5,160.9,1268.7,7.2,0.0,0.0,0.3,85.0,0.0,60.1,163.8,82.6,61.5,52.8,135.2,0.6,marine,0.509,0.54,0.666,0.581,Very High,High,Medium,Very High,High,Very High,No,8658.7,7582.8,521.6,High
1073460,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Suburban or Peri Urban,0.125,0.118,326.38,326,2752,114410,196,196,41.931,70.414,0.38,0.3,likely electrified,99,10,-0.1,0.0,North-Central Coastal Fishing,0,155,6.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2086,3.699,3.048,232.8,2.0,1.5,10.1,1.8,29.9,0.9,0.376,0.37,0.541,0.024,0.276,0.283,0.365,0.304,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.8,marine,0.614,0.626,0.679,0.65,Very High,High,Medium,High,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073480,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.276,0.261,179.56,180,688,182026,166,166,40.97,67.856,0.0,0.2,likely electrified,99,3,-0.2,0.0,North-Central Coastal Fishing,0,155,14.0,25.3,1.0,7774,5.0,80.0,968.0,0.45,"Aw   Tropical, savannah",2064,20.371,6.42,199.6,3.1,1.4,10.0,1.7,29.8,0.8,0.383,0.411,0.756,0.052,0.293,0.317,0.476,0.36,115.3,6870.7,23.0,164.8,15.3,805.6,6.8,0.0,0.0,0.1,55.9,0.0,27.1,33.9,8.4,34.8,16.1,38.6,0.69,marine,0.555,0.588,0.729,0.634,Very High,High,Medium,High,Very High,Very High,No,7881.5,7104.700000000001,108.5,Very High
1073483,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.237,0.225,182.95,189,841,121406,215,215,40.672,69.216,0.0,0.2,likely electrified,99,10,-0.1,0.0,North-Central Coastal Fishing,0,155,7.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2079,1.348,0.564,225.4,0.9,1.8,10.4,2.1,30.1,1.2,0.354,0.359,0.56,0.005,0.254,0.268,0.365,0.291,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.91,marine,0.664,0.679,0.743,0.706,Very High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073486,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.299,0.284,254.51,254,895,165885,478,478,40.652,68.277,0.0,0.2,likely electrified,99,10,-0.1,0.0,North-Central Coastal Fishing,0,155,12.0,25.3,1.0,7774,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2070,36.617,13.951,223.8,1.8,1.7,10.2,1.9,30.0,1.1,0.364,0.389,0.703,0.112,0.314,0.337,0.479,0.376,174.3,7063.1,58.0,1671.5,160.9,1268.7,7.2,0.0,0.0,0.3,85.0,0.0,60.1,163.8,82.6,61.5,52.8,135.2,0.82,marine,0.617,0.645,0.767,0.687,Very High,High,Medium,High,Very High,Very High,No,8658.7,7582.8,521.6,Very High
1073489,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Rural Clusters,0.324,0.307,669.39,669,2177,729,715,715,40.633,74.911,0.68,0.5,electrified,99,10,0.1,0.0,North-Central Coastal Fishing,0,155,6.0,25.5,1.0,7848,0.0,0.0,0.0,0.45,"Aw   Tropical, savannah",2125,8.291,0.738,44.5,0.2,1.7,10.3,1.5,30.0,1.1,0.361,0.315,0.184,0.006,0.261,0.247,0.191,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,marine,0.709,0.694,0.593,0.676,Low,Medium,Medium,Low,Very High,Very High,No,0.0,0.0,0.0,Very High
1073492,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.115,0.109,100.61,101,928,126451,258,258,40.216,68.762,0.0,0.2,likely electrified,99,10,0.0,0.0,North-Central Coastal Fishing,0,155,7.0,25.4,1.0,7811,5.0,80.0,968.0,0.43,"Aw   Tropical, savannah",2076,0.0,0.0,221.4,0.5,1.8,10.4,2.0,30.2,1.2,0.354,0.361,0.577,0.0,0.252,0.266,0.37,0.292,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.95,marine,0.686,0.701,0.772,0.731,Very High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073499,Mozambique,NAMPULA,C. ILHA DE MOÇAMBIQUE,LUMBO,Nao Aplicavel,Low Density Rural,0.116,0.11,98.54,103,939,153088,134,134,39.799,68.015,0.0,0.2,likely electrified,99,3,0.0,0.0,North-Central Coastal Fishing,0,155,6.0,25.3,1.0,7774,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2070,18.501,6.304,224.5,0.6,2.0,10.6,2.1,30.3,1.4,0.34,0.367,0.66,0.051,0.269,0.294,0.431,0.328,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.94,marine,0.67,0.697,0.806,0.736,Very High,High,Low,High,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073511,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Low Density Rural,0.125,0.119,116.35,116,974,30857,124,124,38.633,70.968,0.0,0.2,likely electrified,99,3,-0.2,0.0,North-Central Coastal Fishing,0,155,4.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2117,2.03,0.646,213.6,0.2,1.8,10.4,1.6,30.1,1.2,0.354,0.324,0.278,0.005,0.254,0.249,0.233,0.239,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.98,marine,0.703,0.697,0.638,0.69,Medium,Medium,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073516,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Nao Aplicavel,Low Density Rural,0.213,0.202,128.38,128,634,185970,236,236,38.983,66.179,0.0,0.2,likely electrified,99,3,-0.4,0.0,North-Central Coastal Fishing,0,155,15.0,25.3,1.0,7774,5.0,80.0,968.0,0.47,"Aw   Tropical, savannah",2053,11.192,2.035,238.9,2.2,1.8,10.4,1.8,30.2,1.2,0.354,0.396,0.767,0.017,0.259,0.291,0.465,0.336,174.3,7063.1,58.0,1671.5,160.9,1268.7,7.2,0.0,0.0,0.3,85.0,0.0,60.1,163.8,82.6,61.5,52.8,135.2,0.78,marine,0.589,0.627,0.779,0.676,Very High,High,Medium,High,Very High,Very High,No,8658.7,7582.8,521.6,Very High
1073525,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Suburban or Peri Urban,0.166,0.158,302.77,303,1923,24674,165,165,38.014,70.805,0.337,0.3,likely electrified,99,10,-0.2,0.0,North-Central Coastal Fishing,0,155,7.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2122,0.634,0.438,195.9,1.1,1.8,10.4,1.4,30.1,1.2,0.354,0.324,0.261,0.004,0.254,0.249,0.224,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,marine,0.653,0.649,0.584,0.639,Medium,Medium,Medium,Low,Very High,Very High,No,0.0,0.0,0.0,Very High
1073542,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Suburban or Peri Urban,0.178,0.169,611.22,611,3614,106131,210,210,37.646,68.364,0.0,0.2,likely electrified,99,10,-0.5,0.0,North-Central Coastal Fishing,0,155,4.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2091,4.771,1.327,428.6,0.4,1.8,10.4,1.6,30.1,1.2,0.354,0.36,0.517,0.011,0.258,0.271,0.347,0.288,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.96,marine,0.692,0.706,0.747,0.726,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073552,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Low Density Rural,0.088,0.083,119.64,120,1443,88107,104,104,37.25,68.62,0.0,0.2,likely electrified,99,10,-0.1,0.0,North-Central Coastal Fishing,0,155,15.0,25.3,1.0,7774,5.0,80.0,968.0,0.45,"Aw   Tropical, savannah",2100,0.656,0.209,414.5,1.4,1.8,10.4,1.5,30.1,1.2,0.354,0.353,0.461,0.002,0.251,0.261,0.315,0.271,59.0,192.4,35.0,1506.7,145.6,463.1,0.4,0.0,0.0,0.2,29.1,0.0,33.0,129.9,74.2,26.7,36.7,96.6,0.86,marine,0.633,0.647,0.667,0.659,High,High,Medium,Medium,Very High,Very High,No,777.1999999999999,478.09999999999997,413.09999999999997,Very High
1073562,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Nao Aplicavel,Low Density Rural,0.186,0.177,133.61,141,798,183428,226,226,37.325,65.476,0.353,0.2,likely electrified,99,3,-0.2,0.0,North-Central Coastal Fishing,0,155,2.0,25.3,1.0,7774,5.0,80.0,968.0,0.45,"Aw   Tropical, savannah",2057,12.716,3.499,498.0,0.9,1.9,10.5,1.7,30.2,1.3,0.347,0.394,0.76,0.028,0.261,0.296,0.467,0.339,104.5,316.9,62.0,2688.7,262.8,548.6,0.7,0.0,0.0,1.1,50.4,0.0,58.0,229.8,132.1,47.3,66.0,173.7,0.91,marine,0.657,0.695,0.841,0.743,Very High,High,Medium,High,Very High,Very High,No,1080.2,823.2,738.0,Very High
1073574,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Suburban or Peri Urban,0.523,0.496,1480.46,1498,3020,18504,247,247,36.564,70.421,1.861,0.8,electrified,1,1,-0.1,0.0,North-Central Coastal Fishing,0,155,8.0,25.4,1.0,7811,5.0,80.0,968.0,0.44,"Aw   Tropical, savannah",2120,5.566,3.477,105.8,0.9,1.8,10.4,1.4,30.1,1.2,0.354,0.321,0.241,0.028,0.267,0.26,0.226,0.245,26.0,74.5,15.2,647.8,66.1,54.1,0.2,0.0,0.0,0.5,13.1,0.0,14.4,57.5,32.8,11.7,16.1,36.7,0.91,marine,0.664,0.659,0.584,0.646,Medium,Medium,Medium,Medium,Very High,Very High,No,182.8,200.4,184.19999999999996,Very High
1073578,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Nao Aplicavel,Low Density Rural,1.979,1.877,740.47,740,394,191024,656,656,36.833,64.228,0.755,0.2,likely electrified,99,10,-0.3,0.0,North-Central Coastal Fishing,0,155,31.0,25.2,1.0,7738,5.0,80.0,968.0,0.48,"Aw   Tropical, savannah",2045,86.981,2.947,615.4,2.5,1.6,10.2,1.6,29.9,1.0,0.368,0.411,0.785,0.026,0.269,0.301,0.476,0.346,271.7,9374.1,103.2,3325.7,322.5,1741.0,9.4,0.0,0.0,1.7,130.1,0.0,108.3,309.3,163.8,100.9,95.6,251.5,0.75,marine,0.578,0.617,0.771,0.666,Very High,High,Medium,High,Very High,Very High,No,11636.3,10269.300000000001,992.0999999999999,Very High
1073605,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Dense Urban Clusters,6.256,5.939,33314.17,33475,5636,49477,3811,3811,35.498,69.279,6.767,1.3,electrified,1,1,0.0,0.0,North-Central Coastal Fishing,0,155,20.0,25.4,1.0,7811,5.0,80.0,968.0,0.45,"Aw   Tropical, savannah",2116,194.5,4.955,443.8,1.2,1.8,10.4,1.4,30.2,1.2,0.354,0.335,0.339,0.046,0.276,0.277,0.281,0.273,26.0,74.5,15.2,647.8,66.1,54.1,0.2,0.0,0.0,0.5,13.1,0.0,14.4,57.5,32.8,11.7,16.1,36.7,0.88,marine,0.647,0.65,0.618,0.649,High,Medium,Medium,Medium,Very High,Very High,No,182.8,200.4,184.19999999999996,Very High
1073609,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Urban Centre,10.846,10.293,60094.04,60177,5846,176176,6107,6107,35.22,66.33,3.303,0.6,electrified,1,1,-0.2,0.0,North-Central Coastal Fishing,0,155,30.0,25.2,1.0,7738,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2092,162.462,4.129,832.8,2.1,1.7,10.3,1.5,30.0,1.1,0.361,0.401,0.739,0.038,0.271,0.302,0.46,0.342,130.5,391.4,77.2,3336.5,328.9,602.7,0.9,0.0,0.0,1.6,63.5,0.0,72.4,287.3,164.9,59.0,82.1,210.4,0.79,marine,0.596,0.633,0.768,0.676,Very High,High,Medium,High,Very High,Very High,No,1263.0,1023.6,922.2,Very High
1073665,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Suburban or Peri Urban,0.384,0.364,1453.43,1453,3987,183500,207,207,34.161,63.426,0.521,0.3,likely electrified,1,1,-0.2,0.0,North-Central Coastal Fishing,0,155,16.0,25.3,1.0,7774,5.0,80.0,968.0,0.47,"Aw   Tropical, savannah",2063,7.459,2.626,809.3,2.5,1.6,10.1,1.3,29.9,1.0,0.371,0.413,0.764,0.021,0.27,0.302,0.465,0.344,45.5,124.5,27.0,1182.0,117.2,85.5,0.3,0.0,0.0,0.9,21.3,0.0,25.0,99.9,57.9,20.6,29.3,77.1,0.75,marine,0.581,0.621,0.763,0.666,Very High,High,Medium,High,Very High,Very High,No,303.0,345.1,324.90000000000003,Very High
1073672,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Low Density Rural,0.117,0.111,204.74,205,1853,61137,105,105,33.715,66.803,0.354,0.2,likely electrified,99,10,-0.2,0.0,North-Central Coastal Fishing,0,155,13.0,25.4,1.0,7811,5.0,80.0,968.0,0.46,"Aw   Tropical, savannah",2105,7.035,0.79,558.2,0.1,1.8,10.4,1.4,30.2,1.2,0.354,0.341,0.376,0.007,0.255,0.259,0.28,0.259,71.5,199.0,42.2,1829.8,183.3,139.6,0.5,0.0,0.0,1.4,34.4,0.0,39.4,157.4,90.7,32.3,45.4,113.8,0.99,marine,0.708,0.711,0.691,0.715,High,High,Medium,Medium,Very High,Very High,No,485.8,545.5,509.1,Very High
1073681,Mozambique,NAMPULA,MOSSURIL,MOSSURIL,Vila De Mossuril,Low Density Rural,0.125,0.12,216.29,216,1804,192814,103,103,33.73,62.209,0.0,0.2,likely electrified,99,10,0.0,0.0,North-Central Coastal Fishing,0,155,20.0,25.2,1.0,7738,5.0,80.0,968.0,0.47,"Aw   Tropical, savannah",2048,12.656,2.797,812.9,3.2,1.5,10.1,1.3,29.9,0.9,0.376,0.42,0.794,0.023,0.271,0.304,0.478,0.349,97.4,2311.0,45.2,1654.2,161.6,472.3,2.2,0.0,0.0,1.4,45.1,0.0,48.2,145.5,81.2,39.4,42.8,116.3,0.68,marine,0.543,0.585,0.741,0.633,Very High,Very High,Medium,High,Very High,Very High,No,2977.6,2686.5,470.5,Very High
